timestamp,wp_index,goal_x,goal_y,current_x,current_y,current_yaw_rad,distance_error,heading_error_rad,cmd_linear_x,cmd_angular_z
4103.9939,1,0.2020,-2.4710,-0.2332,-1.1098,1.8981,1.4291,3.1237,0.0000,0.7809
4104.0106,1,0.2020,-2.4710,-0.2332,-1.1098,1.8981,1.4291,3.1237,0.0000,0.7809
4104.0273,1,0.2020,-2.4710,-0.2332,-1.1098,1.8981,1.4291,3.1237,0.0000,0.7809
4104.0439,1,0.2020,-2.4710,-0.2332,-1.1098,1.8981,1.4291,3.1237,0.0000,0.7809
4104.0606,1,0.2020,-2.4710,-0.2332,-1.1098,1.8981,1.4291,3.1237,0.0000,0.7809
4104.0773,1,0.2020,-2.4710,-0.2332,-1.1098,1.8981,1.4291,3.1237,0.0000,0.7809
4104.0940,1,0.2020,-2.4710,-0.2332,-1.1098,1.8984,1.4291,3.1235,0.0000,0.7809
4104.1106,1,0.2020,-2.4710,-0.2331,-1.1098,1.8989,1.4291,3.1229,0.0000,0.7807
4104.1273,1,0.2020,-2.4710,-0.2330,-1.1097,1.8996,1.4291,3.1221,0.0000,0.7805
4104.1439,1,0.2020,-2.4710,-0.2329,-1.1097,1.9007,1.4290,3.1209,0.0000,0.7802
4104.1609,1,0.2020,-2.4710,-0.2326,-1.1099,1.9025,1.4288,3.1190,0.0000,0.7797
4104.1775,1,0.2020,-2.4710,-0.2320,-1.1099,1.9058,1.4286,3.1152,0.0000,0.7788
4104.1941,1,0.2020,-2.4710,-0.2315,-1.1105,1.9118,1.4279,3.1091,0.0000,0.7773
4104.2107,1,0.2020,-2.4710,-0.2310,-1.1110,1.9186,1.4273,3.1020,0.0000,0.7755
4104.2275,1,0.2020,-2.4710,-0.2305,-1.1116,1.9289,1.4265,3.0915,0.0000,0.7729
4104.2441,1,0.2020,-2.4710,-0.2301,-1.1121,1.9401,1.4260,3.0801,0.0000,0.7700
4104.2607,1,0.2020,-2.4710,-0.2294,-1.1125,1.9532,1.4254,3.0667,0.0000,0.7667
4104.2774,1,0.2020,-2.4710,-0.2290,-1.1131,1.9675,1.4247,3.0522,0.0000,0.7631
4104.2940,1,0.2020,-2.4710,-0.2285,-1.1133,1.9805,1.4243,3.0390,0.0000,0.7597
4104.3108,1,0.2020,-2.4710,-0.2283,-1.1138,1.9950,1.4238,3.0244,0.0000,0.7561
4104.3274,1,0.2020,-2.4710,-0.2280,-1.1137,2.0086,1.4238,3.0107,0.0000,0.7527
4104.3441,1,0.2020,-2.4710,-0.2281,-1.1138,2.0224,1.4237,2.9969,0.0000,0.7492
4104.3608,1,0.2020,-2.4710,-0.2283,-1.1139,2.0369,1.4236,2.9825,0.0000,0.7456
4104.3775,1,0.2020,-2.4710,-0.2285,-1.1141,2.0505,1.4236,2.9692,0.0000,0.7423
4104.3940,1,0.2020,-2.4710,-0.2285,-1.1142,2.0640,1.4235,2.9556,0.0000,0.7389
4104.4107,1,0.2020,-2.4710,-0.2284,-1.1142,2.0773,1.4234,2.9423,0.0000,0.7356
4104.4273,1,0.2020,-2.4710,-0.2282,-1.1142,2.0977,1.4233,2.9217,0.0000,0.7304
4104.4440,1,0.2020,-2.4710,-0.2282,-1.1143,2.1042,1.4233,2.9152,0.0000,0.7288
4104.4607,1,0.2020,-2.4710,-0.2282,-1.1144,2.1175,1.4232,2.9020,0.0000,0.7255
4104.4773,1,0.2020,-2.4710,-0.2283,-1.1148,2.1313,1.4228,2.8883,0.0000,0.7221
4104.4940,1,0.2020,-2.4710,-0.2282,-1.1149,2.1447,1.4228,2.8749,0.0000,0.7187
4104.5107,1,0.2020,-2.4710,-0.2280,-1.1150,2.1573,1.4226,2.8622,0.0000,0.7156
4104.5273,1,0.2020,-2.4710,-0.2277,-1.1152,2.1708,1.4222,2.8485,0.0000,0.7121
4104.5440,1,0.2020,-2.4710,-0.2270,-1.1156,2.1900,1.4217,2.8289,0.0000,0.7072
4104.5607,1,0.2020,-2.4710,-0.2267,-1.1157,2.1954,1.4215,2.8233,0.0000,0.7058
4104.5773,1,0.2020,-2.4710,-0.2263,-1.1162,2.2082,1.4209,2.8105,0.0000,0.7026
4104.5940,1,0.2020,-2.4710,-0.2258,-1.1166,2.2206,1.4204,2.7977,0.0000,0.6994
4104.6107,1,0.2020,-2.4710,-0.2251,-1.1169,2.2396,1.4198,2.7784,0.0000,0.6946
4104.6274,1,0.2020,-2.4710,-0.2251,-1.1172,2.2457,1.4196,2.7722,0.0000,0.6931
4104.6441,1,0.2020,-2.4710,-0.2246,-1.1175,2.2583,1.4191,2.7595,0.0000,0.6899
4104.6608,1,0.2020,-2.4710,-0.2235,-1.1178,2.2759,1.4186,2.7411,0.0000,0.6853
4104.6774,1,0.2020,-2.4710,-0.2232,-1.1178,2.2816,1.4184,2.7353,0.0000,0.6838
4104.6940,1,0.2020,-2.4710,-0.2228,-1.1181,2.2945,1.4180,2.7222,0.0000,0.6805
4104.7107,1,0.2020,-2.4710,-0.2223,-1.1183,2.3064,1.4177,2.7100,0.0000,0.6775
4104.7275,1,0.2020,-2.4710,-0.2217,-1.1184,2.3190,1.4174,2.6970,0.0000,0.6742
4104.7443,1,0.2020,-2.4710,-0.2214,-1.1189,2.3316,1.4169,2.6843,0.0000,0.6711
4104.7608,1,0.2020,-2.4710,-0.2211,-1.1194,2.3431,1.4163,2.6727,0.0000,0.6682
4104.7774,1,0.2020,-2.4710,-0.2209,-1.1199,2.3549,1.4158,2.6608,0.0000,0.6652
4104.7940,1,0.2020,-2.4710,-0.2211,-1.1207,2.3665,1.4150,2.6495,0.0000,0.6624
4104.8107,1,0.2020,-2.4710,-0.2203,-1.1209,2.3794,1.4146,2.6361,0.0000,0.6590
4104.8274,1,0.2020,-2.4710,-0.2207,-1.1219,2.3901,1.4138,2.6259,0.0000,0.6565
4104.8440,1,0.2020,-2.4710,-0.2202,-1.1224,2.4031,1.4132,2.6126,0.0000,0.6532
4104.8607,1,0.2020,-2.4710,-0.2196,-1.1226,2.4150,1.4128,2.6004,0.0000,0.6501
4104.8773,1,0.2020,-2.4710,-0.2201,-1.1233,2.4260,1.4122,2.5900,0.0000,0.6475
4104.8940,1,0.2020,-2.4710,-0.2199,-1.1236,2.4384,1.4119,2.5774,0.0000,0.6443
4104.9107,1,0.2020,-2.4710,-0.2200,-1.1242,2.4504,1.4114,2.5656,0.0000,0.6414
4104.9274,1,0.2020,-2.4710,-0.2195,-1.1245,2.4628,1.4110,2.5529,0.0000,0.6382
4104.9440,1,0.2020,-2.4710,-0.2190,-1.1249,2.4746,1.4104,2.5409,0.0000,0.6352
4104.9607,1,0.2020,-2.4710,-0.2190,-1.1257,2.4855,1.4097,2.5302,0.0000,0.6326
4104.9774,1,0.2020,-2.4710,-0.2186,-1.1261,2.4973,1.4091,2.5182,0.0000,0.6295
4104.9940,1,0.2020,-2.4710,-0.2181,-1.1265,2.5092,1.4086,2.5060,0.0000,0.6265
4105.0107,1,0.2020,-2.4710,-0.2179,-1.1271,2.5204,1.4079,2.4948,0.0000,0.6237
4105.0274,1,0.2020,-2.4710,-0.2173,-1.1274,2.5322,1.4075,2.4827,0.0000,0.6207
4105.0441,1,0.2020,-2.4710,-0.2169,-1.1277,2.5432,1.4071,2.4714,0.0000,0.6179
4105.0607,1,0.2020,-2.4710,-0.2166,-1.1280,2.5542,1.4067,2.4603,0.0000,0.6151
4105.0774,1,0.2020,-2.4710,-0.2163,-1.1283,2.5650,1.4064,2.4494,0.0000,0.6124
4105.0940,1,0.2020,-2.4710,-0.2160,-1.1285,2.5759,1.4061,2.4383,0.0000,0.6096
4105.1107,1,0.2020,-2.4710,-0.2158,-1.1286,2.5871,1.4059,2.4270,0.0000,0.6067
4105.1274,1,0.2020,-2.4710,-0.2145,-1.1286,2.6043,1.4055,2.4089,0.0000,0.6022
4105.1440,1,0.2020,-2.4710,-0.2141,-1.1287,2.6097,1.4053,2.4033,0.0000,0.6008
4105.1607,1,0.2020,-2.4710,-0.2131,-1.1292,2.6189,1.4045,2.3935,0.0000,0.5984
4105.1773,1,0.2020,-2.4710,-0.2127,-1.1294,2.6290,1.4042,2.3832,0.0000,0.5958
4105.1940,1,0.2020,-2.4710,-0.2124,-1.1293,2.6398,1.4042,2.3722,0.0000,0.5930
4105.2107,1,0.2020,-2.4710,-0.2117,-1.1294,2.6501,1.4039,2.3614,0.0000,0.5904
4105.2273,1,0.2020,-2.4710,-0.2109,-1.1294,2.6604,1.4037,2.3506,0.0000,0.5876
4105.2440,1,0.2020,-2.4710,-0.2105,-1.1296,2.6699,1.4034,2.3408,0.0000,0.5852
4105.2607,1,0.2020,-2.4710,-0.2100,-1.1299,2.6800,1.4030,2.3304,0.0000,0.5826
4105.2773,1,0.2020,-2.4710,-0.2097,-1.1302,2.6901,1.4026,2.3202,0.0000,0.5800
4105.2940,1,0.2020,-2.4710,-0.2095,-1.1304,2.7006,1.4023,2.3096,0.0000,0.5774
4105.3107,1,0.2020,-2.4710,-0.2093,-1.1307,2.7112,1.4020,2.2989,0.0000,0.5747
4105.3273,1,0.2020,-2.4710,-0.2086,-1.1311,2.7213,1.4014,2.2885,0.0000,0.5721
4105.3440,1,0.2020,-2.4710,-0.2085,-1.1313,2.7316,1.4011,2.2782,0.0000,0.5695
4105.3607,1,0.2020,-2.4710,-0.2080,-1.1315,2.7421,1.4008,2.2673,0.0000,0.5668
4105.3773,1,0.2020,-2.4710,-0.2077,-1.1321,2.7519,1.4002,2.2575,0.0000,0.5644
4105.3940,1,0.2020,-2.4710,-0.2074,-1.1327,2.7615,1.3995,2.2477,0.0000,0.5619
4105.4107,1,0.2020,-2.4710,-0.2068,-1.1329,2.7782,1.3991,2.2307,0.0000,0.5577
4105.4273,1,0.2020,-2.4710,-0.2067,-1.1332,2.7832,1.3988,2.2256,0.0000,0.5564
4105.4440,1,0.2020,-2.4710,-0.2063,-1.1337,2.7933,1.3982,2.2154,0.0000,0.5539
4105.4607,1,0.2020,-2.4710,-0.2057,-1.1342,2.8034,1.3976,2.2051,0.0000,0.5513
4105.4773,1,0.2020,-2.4710,-0.2052,-1.1348,2.8135,1.3969,2.1946,0.0000,0.5487
4105.4940,1,0.2020,-2.4710,-0.2047,-1.1353,2.8239,1.3963,2.1841,0.0000,0.5460
4105.5107,1,0.2020,-2.4710,-0.2042,-1.1358,2.8344,1.3956,2.1733,0.0000,0.5433
4105.5273,1,0.2020,-2.4710,-0.2039,-1.1365,2.8447,1.3949,2.1629,0.0000,0.5407
4105.5440,1,0.2020,-2.4710,-0.2036,-1.1371,2.8547,1.3942,2.1528,0.0000,0.5382
4105.5607,1,0.2020,-2.4710,-0.2030,-1.1374,2.8648,1.3937,2.1424,0.0000,0.5356
4105.5773,1,0.2020,-2.4710,-0.2030,-1.1388,2.8789,1.3924,2.1287,0.0000,0.5322
4105.5940,1,0.2020,-2.4710,-0.2028,-1.1392,2.8839,1.3920,2.1235,0.0000,0.5309
4105.6107,1,0.2020,-2.4710,-0.2019,-1.1395,2.8944,1.3914,2.1125,0.0000,0.5281
4105.6273,1,0.2020,-2.4710,-0.2011,-1.1401,2.9051,1.3906,2.1014,0.0000,0.5254
4105.6440,1,0.2020,-2.4710,-0.2006,-1.1410,2.9145,1.3895,2.0918,0.0000,0.5229
4105.6607,1,0.2020,-2.4710,-0.1998,-1.1418,2.9247,1.3886,2.0813,0.0000,0.5203
4105.6775,1,0.2020,-2.4710,-0.1990,-1.1432,2.9395,1.3870,2.0661,0.0000,0.5165
4105.6940,1,0.2020,-2.4710,-0.1987,-1.1437,2.9447,1.3865,2.0609,0.0000,0.5152
4105.7107,1,0.2020,-2.4710,-0.1983,-1.1449,2.9542,1.3852,2.0514,0.0000,0.5129
4105.7274,1,0.2020,-2.4710,-0.1980,-1.1460,2.9640,1.3841,2.0416,0.0000,0.5104
4105.7440,1,0.2020,-2.4710,-0.1969,-1.1464,2.9754,1.3834,2.0295,0.0000,0.5074
4105.7607,1,0.2020,-2.4710,-0.1963,-1.1472,2.9861,1.3824,2.0186,0.0000,0.5046
4105.7773,1,0.2020,-2.4710,-0.1959,-1.1480,2.9969,1.3815,2.0076,0.0000,0.5019
4105.7940,1,0.2020,-2.4710,-0.1955,-1.1487,3.0077,1.3807,1.9967,0.0000,0.4992
4105.8107,1,0.2020,-2.4710,-0.1955,-1.1498,3.0180,1.3797,1.9866,0.0000,0.4967
4105.8273,1,0.2020,-2.4710,-0.1953,-1.1504,3.0284,1.3790,1.9762,0.0000,0.4940
4105.8442,1,0.2020,-2.4710,-0.1956,-1.1516,3.0385,1.3780,1.9665,0.0000,0.4916
4105.8609,1,0.2020,-2.4710,-0.1951,-1.1521,3.0494,1.3773,1.9554,0.0000,0.4889
4105.8774,1,0.2020,-2.4710,-0.1946,-1.1525,3.0598,1.3768,1.9448,0.0000,0.4862
4105.8940,1,0.2020,-2.4710,-0.1943,-1.1533,3.0690,1.3760,1.9355,0.0000,0.4839
4105.9107,1,0.2020,-2.4710,-0.1943,-1.1541,3.0775,1.3752,1.9272,0.0000,0.4818
4105.9274,1,0.2020,-2.4710,-0.1935,-1.1545,3.0868,1.3746,1.9174,0.0000,0.4794
4105.9440,1,0.2020,-2.4710,-0.1931,-1.1555,3.0956,1.3736,1.9086,0.0000,0.4771
4105.9607,1,0.2020,-2.4710,-0.1923,-1.1558,3.1054,1.3730,1.8983,0.0000,0.4746
4105.9774,1,0.2020,-2.4710,-0.1916,-1.1564,3.1147,1.3723,1.8886,0.0000,0.4722
4105.9940,1,0.2020,-2.4710,-0.1909,-1.1569,3.1237,1.3716,1.8792,0.0000,0.4698
4106.0107,1,0.2020,-2.4710,-0.1902,-1.1574,3.1328,1.3709,1.8698,0.0000,0.4674
4106.0274,1,0.2020,-2.4710,-0.1894,-1.1578,-3.1411,1.3703,1.8600,0.0000,0.4650
4106.0440,1,0.2020,-2.4710,-0.1888,-1.1582,-3.1320,1.3697,1.8505,0.0000,0.4626
4106.0607,1,0.2020,-2.4710,-0.1882,-1.1587,-3.1231,1.3690,1.8413,0.0000,0.4603
4106.0774,1,0.2020,-2.4710,-0.1876,-1.1592,-3.1148,1.3684,1.8327,0.0000,0.4582
4106.0940,1,0.2020,-2.4710,-0.1870,-1.1597,-3.1064,1.3678,1.8240,0.0000,0.4560
4106.1107,1,0.2020,-2.4710,-0.1864,-1.1601,-3.0980,1.3672,1.8153,0.0000,0.4538
4106.1273,1,0.2020,-2.4710,-0.1860,-1.1604,-3.0896,1.3668,1.8066,0.0000,0.4517
4106.1440,1,0.2020,-2.4710,-0.1857,-1.1609,-3.0813,1.3663,1.7982,0.0000,0.4495
4106.1607,1,0.2020,-2.4710,-0.1847,-1.1611,-3.0688,1.3658,1.7851,0.0000,0.4463
4106.1774,1,0.2020,-2.4710,-0.1845,-1.1612,-3.0647,1.3656,1.7808,0.0000,0.4452
4106.1940,1,0.2020,-2.4710,-0.1841,-1.1617,-3.0569,1.3650,1.7729,0.0000,0.4432
4106.2108,1,0.2020,-2.4710,-0.1837,-1.1619,-3.0484,1.3648,1.7641,0.0000,0.4410
4106.2274,1,0.2020,-2.4710,-0.1832,-1.1621,-3.0403,1.3645,1.7557,0.0000,0.4389
4106.2442,1,0.2020,-2.4710,-0.1830,-1.1625,-3.0329,1.3640,1.7482,0.0000,0.4370
4106.2608,1,0.2020,-2.4710,-0.1825,-1.1624,-3.0252,1.3639,1.7402,0.0000,0.4350
4106.2776,1,0.2020,-2.4710,-0.1816,-1.1618,-3.0135,1.3642,1.7278,0.0000,0.4319
4106.2942,1,0.2020,-2.4710,-0.1816,-1.1620,-3.0100,1.3641,1.7242,0.0000,0.4311
4106.3107,1,0.2020,-2.4710,-0.1811,-1.1615,-3.0024,1.3644,1.7162,0.0000,0.4290
4106.3274,1,0.2020,-2.4710,-0.1810,-1.1614,-2.9950,1.3645,1.7088,0.0000,0.4272
4106.3441,1,0.2020,-2.4710,-0.1810,-1.1611,-2.9878,1.3647,1.7014,0.0000,0.4254
4106.3609,1,0.2020,-2.4710,-0.1807,-1.1604,-2.9805,1.3653,1.6938,0.0000,0.4235
4106.3774,1,0.2020,-2.4710,-0.1809,-1.1602,-2.9736,1.3656,1.6871,0.0000,0.4218
4106.3940,1,0.2020,-2.4710,-0.1809,-1.1596,-2.9663,1.3662,1.6796,0.0000,0.4199
4106.4107,1,0.2020,-2.4710,-0.1810,-1.1591,-2.9590,1.3667,1.6722,0.0000,0.4181
4106.4274,1,0.2020,-2.4710,-0.1815,-1.1587,-2.9483,1.3672,1.6618,0.0000,0.4154
4106.4440,1,0.2020,-2.4710,-0.1818,-1.1586,-2.9447,1.3674,1.6584,0.0000,0.4146
4106.4607,1,0.2020,-2.4710,-0.1818,-1.1581,-2.9373,1.3679,1.6510,0.0000,0.4127
4106.4774,1,0.2020,-2.4710,-0.1821,-1.1577,-2.9301,1.3683,1.6438,0.0000,0.4110
4106.4940,1,0.2020,-2.4710,-0.1825,-1.1578,-2.9233,1.3684,1.6373,0.0000,0.4093
4106.5107,1,0.2020,-2.4710,-0.1828,-1.1574,-2.9163,1.3688,1.6305,0.0000,0.4076
4106.5274,1,0.2020,-2.4710,-0.1830,-1.1569,-2.9060,1.3693,1.6202,0.0000,0.4050
4106.5440,1,0.2020,-2.4710,-0.1832,-1.1568,-2.9025,1.3695,1.6168,0.0000,0.4042
4106.5608,1,0.2020,-2.4710,-0.1830,-1.1562,-2.8954,1.3700,1.6095,0.0000,0.4024
4106.5773,1,0.2020,-2.4710,-0.1831,-1.1559,-2.8885,1.3703,1.6025,0.0000,0.4006
4106.5941,1,0.2020,-2.4710,-0.1831,-1.1555,-2.8815,1.3707,1.5955,0.0000,0.3989
4106.6107,1,0.2020,-2.4710,-0.1834,-1.1553,-2.8744,1.3709,1.5885,0.0000,0.3971
4106.6273,1,0.2020,-2.4710,-0.1831,-1.1549,-2.8679,1.3713,1.5818,0.0000,0.3954
4106.6441,1,0.2020,-2.4710,-0.1832,-1.1547,-2.8579,1.3715,1.5719,0.0000,0.3930
4106.6607,1,0.2020,-2.4710,-0.1832,-1.1547,-2.8545,1.3715,1.5684,0.0000,0.3921
4106.6773,1,0.2020,-2.4710,-0.1832,-1.1544,-2.8479,1.3718,1.5618,0.0000,0.3904
4106.6940,1,0.2020,-2.4710,-0.1831,-1.1539,-2.8412,1.3722,1.5548,0.0000,0.3887
4106.7107,1,0.2020,-2.4710,-0.1830,-1.1538,-2.8350,1.3724,1.5485,0.0000,0.3871
4106.7273,1,0.2020,-2.4710,-0.1829,-1.1534,-2.8282,1.3727,1.5417,0.0000,0.3854
4106.7440,1,0.2020,-2.4710,-0.1827,-1.1530,-2.8213,1.3730,1.5345,0.0000,0.3836
4106.7607,1,0.2020,-2.4710,-0.1827,-1.1522,-2.8136,1.3737,1.5266,0.0000,0.3817
4106.7773,1,0.2020,-2.4710,-0.1826,-1.1519,-2.8066,1.3740,1.5195,0.0000,0.3799
4106.7940,1,0.2020,-2.4710,-0.1826,-1.1518,-2.8000,1.3741,1.5129,0.0000,0.3782
4106.8107,1,0.2020,-2.4710,-0.1825,-1.1515,-2.7929,1.3744,1.5057,0.0000,0.3764
4106.8273,1,0.2020,-2.4710,-0.1827,-1.1516,-2.7866,1.3744,1.4995,0.0000,0.3749
4106.8440,1,0.2020,-2.4710,-0.1827,-1.1514,-2.7802,1.3745,1.4931,0.0000,0.3733
4106.8607,1,0.2020,-2.4710,-0.1828,-1.1511,-2.7737,1.3748,1.4865,0.0000,0.3716
4106.8774,1,0.2020,-2.4710,-0.1825,-1.1507,-2.7677,1.3752,1.4803,0.0000,0.3701
4106.8940,1,0.2020,-2.4710,-0.1828,-1.1504,-2.7613,1.3755,1.4740,0.0000,0.3685
4106.9107,1,0.2020,-2.4710,-0.1828,-1.1504,-2.7548,1.3756,1.4676,0.0000,0.3669
4106.9274,1,0.2020,-2.4710,-0.1827,-1.1504,-2.7489,1.3755,1.4616,0.0000,0.3654
4106.9440,1,0.2020,-2.4710,-0.1826,-1.1496,-2.7416,1.3762,1.4541,0.0000,0.3635
4106.9607,1,0.2020,-2.4710,-0.1823,-1.1490,-2.7369,1.3767,1.4490,0.0000,0.3622
4106.9774,1,0.2020,-2.4710,-0.1823,-1.1488,-2.7306,1.3769,1.4426,0.0000,0.3607
4106.9940,1,0.2020,-2.4710,-0.1824,-1.1485,-2.7237,1.3773,1.4358,0.0000,0.3590
4107.0109,1,0.2020,-2.4710,-0.1824,-1.1484,-2.7178,1.3773,1.4298,0.0000,0.3575
4107.0273,1,0.2020,-2.4710,-0.1825,-1.1485,-2.7118,1.3773,1.4239,0.0000,0.3560
4107.0440,1,0.2020,-2.4710,-0.1825,-1.1485,-2.7063,1.3773,1.4184,0.0000,0.3546
4107.0607,1,0.2020,-2.4710,-0.1826,-1.1482,-2.7000,1.3776,1.4121,0.0000,0.3530
4107.0773,1,0.2020,-2.4710,-0.1825,-1.1475,-2.6936,1.3782,1.4056,0.0000,0.3514
4107.0941,1,0.2020,-2.4710,-0.1828,-1.1471,-2.6875,1.3787,1.3995,0.0000,0.3499
4107.1107,1,0.2020,-2.4710,-0.1828,-1.1473,-2.6823,1.3785,1.3944,0.0000,0.3486
4107.1274,1,0.2020,-2.4710,-0.1828,-1.1471,-2.6764,1.3787,1.3885,0.0000,0.3471
4107.1440,1,0.2020,-2.4710,-0.1829,-1.1462,-2.6698,1.3795,1.3817,0.0000,0.3454
4107.1607,1,0.2020,-2.4710,-0.1828,-1.1459,-2.6638,1.3798,1.3756,0.0000,0.3439
4107.1773,1,0.2020,-2.4710,-0.1829,-1.1456,-2.6576,1.3802,1.3695,0.0000,0.3424
4107.1940,1,0.2020,-2.4710,-0.1831,-1.1457,-2.6522,1.3801,1.3641,0.0000,0.3410
4107.2107,1,0.2020,-2.4710,-0.1831,-1.1454,-2.6461,1.3804,1.3580,0.0000,0.3395
4107.2274,1,0.2020,-2.4710,-0.1830,-1.1444,-2.6397,1.3813,1.3514,0.0000,0.3378
4107.2440,1,0.2020,-2.4710,-0.1831,-1.1449,-2.6349,1.3809,1.3467,0.0000,0.3367
4107.2607,1,0.2020,-2.4710,-0.1832,-1.1448,-2.6294,1.3810,1.3412,0.0000,0.3353
4107.2774,1,0.2020,-2.4710,-0.1832,-1.1446,-2.6237,1.3812,1.3355,0.0000,0.3339
4107.2940,1,0.2020,-2.4710,-0.1832,-1.1439,-2.6172,1.3819,1.3289,0.0000,0.3322
4107.3107,1,0.2020,-2.4710,-0.1832,-1.1438,-2.6114,1.3820,1.3231,0.0000,0.3308
4107.3274,1,0.2020,-2.4710,-0.1833,-1.1443,-2.6061,1.3815,1.3180,0.0000,0.3295
4107.3440,1,0.2020,-2.4710,-0.1833,-1.1443,-2.6000,1.3815,1.3118,0.0000,0.3280
4107.3607,1,0.2020,-2.4710,-0.1831,-1.1439,-2.5933,1.3819,1.3049,0.0000,0.3262
4107.3773,1,0.2020,-2.4710,-0.1831,-1.1438,-2.5870,1.3819,1.2986,0.0000,0.3246
4107.3940,1,0.2020,-2.4710,-0.1832,-1.1444,-2.5818,1.3814,1.2936,0.0000,0.3234
4107.4107,1,0.2020,-2.4710,-0.1831,-1.1443,-2.5756,1.3815,1.2873,0.0000,0.3218
4107.4274,1,0.2020,-2.4710,-0.1833,-1.1446,-2.5701,1.3813,1.2820,0.0000,0.3205
4107.4440,1,0.2020,-2.4710,-0.1835,-1.1446,-2.5646,1.3813,1.2766,0.0000,0.3191
4107.4607,1,0.2020,-2.4710,-0.1837,-1.1444,-2.5566,1.3815,1.2688,0.0000,0.3172
4107.4773,1,0.2020,-2.4710,-0.1838,-1.1443,-2.5541,1.3816,1.2662,0.0000,0.3166
4107.4940,1,0.2020,-2.4710,-0.1840,-1.1442,-2.5488,1.3818,1.2611,0.0000,0.3153
4107.5107,1,0.2020,-2.4710,-0.1841,-1.1437,-2.5432,1.3823,1.2555,0.0000,0.3139
4107.5273,1,0.2020,-2.4710,-0.1842,-1.1434,-2.5378,1.3827,1.2501,0.0000,0.3125
4107.5440,1,0.2020,-2.4710,-0.1846,-1.1435,-2.5326,1.3827,1.2452,0.0000,0.3113
4107.5607,1,0.2020,-2.4710,-0.1849,-1.1433,-2.5271,1.3829,1.2398,0.0000,0.3100
4107.5774,1,0.2020,-2.4710,-0.1849,-1.1429,-2.5214,1.3833,1.2341,0.0000,0.3085
4107.5940,1,0.2020,-2.4710,-0.1852,-1.1429,-2.5160,1.3834,1.2290,0.0000,0.3072
4107.6107,1,0.2020,-2.4710,-0.1854,-1.1427,-2.5105,1.3836,1.2235,0.0000,0.3059
4107.6274,1,0.2020,-2.4710,-0.1854,-1.1423,-2.5051,1.3840,1.2180,0.0000,0.3045
4107.6440,1,0.2020,-2.4710,-0.1856,-1.1422,-2.5000,1.3842,1.2130,0.0000,0.3033
4107.6607,1,0.2020,-2.4710,-0.1857,-1.1421,-2.4927,1.3843,1.2058,0.0000,0.3014
4107.6774,1,0.2020,-2.4710,-0.1858,-1.1420,-2.4901,1.3845,1.2032,0.0000,0.3008
4107.6940,1,0.2020,-2.4710,-0.1859,-1.1418,-2.4851,1.3846,1.1982,0.0000,0.2995
4107.7107,1,0.2020,-2.4710,-0.1860,-1.1417,-2.4800,1.3848,1.1932,0.0000,0.2983
4107.7273,1,0.2020,-2.4710,-0.1859,-1.1413,-2.4748,1.3851,1.1879,0.0000,0.2970
4107.7440,1,0.2020,-2.4710,-0.1861,-1.1412,-2.4697,1.3853,1.1829,0.0000,0.2957
4107.7607,1,0.2020,-2.4710,-0.1862,-1.1411,-2.4645,1.3854,1.1777,0.0000,0.2944
