timestamp,wp_index,goal_x,goal_y,current_x,current_y,current_yaw_rad,distance_error,heading_error_rad,cmd_linear_x,cmd_angular_z
4237.0207,1,0.2020,-2.4710,0.0771,-0.8695,-1.8123,1.6064,0.3194,0.0000,0.0798
4237.0373,1,0.2020,-2.4710,0.0773,-0.8695,-1.8110,1.6064,0.3180,0.0000,0.0795
4237.0540,1,0.2020,-2.4710,0.0773,-0.8695,-1.8099,1.6063,0.3168,0.0000,0.0792
4237.0707,1,0.2020,-2.4710,0.0772,-0.8696,-1.8085,1.6063,0.3154,0.0000,0.0789
4237.0874,1,0.2020,-2.4710,0.0771,-0.8697,-1.8071,1.6062,0.3142,0.0000,0.0785
4237.1040,1,0.2020,-2.4710,0.0770,-0.8698,-1.8059,1.6061,0.3130,0.0000,0.0782
4237.1208,1,0.2020,-2.4710,0.0768,-0.8699,-1.8046,1.6060,0.3118,0.0000,0.0780
4237.1374,1,0.2020,-2.4710,0.0768,-0.8700,-1.8033,1.6059,0.3106,0.0000,0.0776
4237.1540,1,0.2020,-2.4710,0.0767,-0.8700,-1.8020,1.6059,0.3093,0.0000,0.0773
4237.1707,1,0.2020,-2.4710,0.0767,-0.8700,-1.8008,1.6059,0.3081,0.0000,0.0770
4237.1873,1,0.2020,-2.4710,0.0767,-0.8700,-1.7995,1.6059,0.3068,0.0000,0.0767
4237.2040,1,0.2020,-2.4710,0.0767,-0.8699,-1.7982,1.6060,0.3055,0.0000,0.0764
4237.2206,1,0.2020,-2.4710,0.0768,-0.8699,-1.7967,1.6060,0.3039,0.0000,0.0760
4237.2373,1,0.2020,-2.4710,0.0768,-0.8698,-1.7955,1.6061,0.3027,0.0000,0.0757
4237.2540,1,0.2020,-2.4710,0.0769,-0.8697,-1.7941,1.6061,0.3013,0.0000,0.0753
4237.2706,1,0.2020,-2.4710,0.0770,-0.8696,-1.7927,1.6062,0.2998,0.0000,0.0750
4237.2873,1,0.2020,-2.4710,0.0770,-0.8696,-1.7914,1.6063,0.2985,0.0000,0.0746
4237.3040,1,0.2020,-2.4710,0.0771,-0.8696,-1.7900,1.6063,0.2971,0.0000,0.0743
4237.3206,1,0.2020,-2.4710,0.0771,-0.8696,-1.7885,1.6063,0.2955,0.0000,0.0739
4237.3373,1,0.2020,-2.4710,0.0771,-0.8696,-1.7871,1.6063,0.2942,0.0000,0.0735
4237.3540,1,0.2020,-2.4710,0.0771,-0.8696,-1.7858,1.6062,0.2928,0.0000,0.0732
4237.3707,1,0.2020,-2.4710,0.0771,-0.8696,-1.7845,1.6062,0.2915,0.0000,0.0729
4237.3873,1,0.2020,-2.4710,0.0772,-0.8697,-1.7829,1.6062,0.2898,0.0000,0.0725
4237.4040,1,0.2020,-2.4710,0.0772,-0.8697,-1.7817,1.6061,0.2887,0.0000,0.0722
4237.4206,1,0.2020,-2.4710,0.0772,-0.8698,-1.7806,1.6061,0.2876,0.0000,0.0719
4237.4373,1,0.2020,-2.4710,0.0772,-0.8698,-1.7797,1.6061,0.2867,0.0000,0.0717
4237.4540,1,0.2020,-2.4710,0.0773,-0.8698,-1.7789,1.6061,0.2858,0.0000,0.0714
4237.4706,1,0.2020,-2.4710,0.0773,-0.8698,-1.7780,1.6061,0.2849,0.0000,0.0712
4237.4873,1,0.2020,-2.4710,0.0774,-0.8698,-1.7770,1.6061,0.2839,0.0000,0.0710
4237.5040,1,0.2020,-2.4710,0.0774,-0.8698,-1.7760,1.6061,0.2829,0.0000,0.0707
4237.5207,1,0.2020,-2.4710,0.0774,-0.8697,-1.7748,1.6061,0.2817,0.0000,0.0704
4237.5373,1,0.2020,-2.4710,0.0774,-0.8697,-1.7737,1.6062,0.2805,0.0000,0.0701
4237.5540,1,0.2020,-2.4710,0.0774,-0.8697,-1.7726,1.6062,0.2794,0.0000,0.0699
4237.5707,1,0.2020,-2.4710,0.0775,-0.8697,-1.7715,1.6062,0.2784,0.0000,0.0696
4237.5873,1,0.2020,-2.4710,0.0775,-0.8697,-1.7705,1.6061,0.2773,0.0000,0.0693
4237.6040,1,0.2020,-2.4710,0.0775,-0.8698,-1.7696,1.6060,0.2764,0.0000,0.0691
4237.6206,1,0.2020,-2.4710,0.0776,-0.8698,-1.7684,1.6060,0.2751,0.0000,0.0688
4237.6373,1,0.2020,-2.4710,0.0776,-0.8698,-1.7675,1.6060,0.2742,0.0000,0.0685
4237.6540,1,0.2020,-2.4710,0.0776,-0.8699,-1.7665,1.6059,0.2732,0.0000,0.0683
4237.6707,1,0.2020,-2.4710,0.0776,-0.8699,-1.7654,1.6059,0.2722,0.0000,0.0680
4237.6873,1,0.2020,-2.4710,0.0777,-0.8700,-1.7644,1.6058,0.2711,0.0000,0.0678
4237.7040,1,0.2020,-2.4710,0.0777,-0.8700,-1.7634,1.6058,0.2700,0.0000,0.0675
4237.7206,1,0.2020,-2.4710,0.0778,-0.8700,-1.7624,1.6058,0.2690,0.0000,0.0673
4237.7373,1,0.2020,-2.4710,0.0778,-0.8700,-1.7615,1.6058,0.2681,0.0000,0.0670
4237.7540,1,0.2020,-2.4710,0.0778,-0.8701,-1.7604,1.6057,0.2671,0.0000,0.0668
4237.7707,1,0.2020,-2.4710,0.0778,-0.8701,-1.7589,1.6057,0.2655,0.0000,0.0664
4237.7873,1,0.2020,-2.4710,0.0779,-0.8701,-1.7582,1.6057,0.2648,0.0000,0.0662
4237.8040,1,0.2020,-2.4710,0.0779,-0.8702,-1.7572,1.6056,0.2638,0.0000,0.0659
4237.8206,1,0.2020,-2.4710,0.0780,-0.8702,-1.7563,1.6056,0.2628,0.0000,0.0657
4237.8373,1,0.2020,-2.4710,0.0780,-0.8703,-1.7553,1.6055,0.2618,0.0000,0.0655
4237.8540,1,0.2020,-2.4710,0.0780,-0.8703,-1.7540,1.6055,0.2606,0.0000,0.0651
4237.8706,1,0.2020,-2.4710,0.0780,-0.8703,-1.7530,1.6055,0.2595,0.0000,0.0649
4237.8873,1,0.2020,-2.4710,0.0780,-0.8703,-1.7519,1.6054,0.2583,0.0000,0.0646
4237.9040,1,0.2020,-2.4710,0.0781,-0.8704,-1.7509,1.6054,0.2574,0.0000,0.0643
4237.9206,1,0.2020,-2.4710,0.0781,-0.8704,-1.7498,1.6054,0.2563,0.0000,0.0641
4237.9374,1,0.2020,-2.4710,0.0782,-0.8704,-1.7488,1.6054,0.2552,0.0000,0.0638
4237.9540,1,0.2020,-2.4710,0.0782,-0.8704,-1.7478,1.6053,0.2542,0.0000,0.0636
4237.9707,1,0.2020,-2.4710,0.0782,-0.8705,-1.7469,1.6053,0.2532,0.0000,0.0633
4237.9873,1,0.2020,-2.4710,0.0783,-0.8705,-1.7458,1.6052,0.2521,0.0000,0.0630
4238.0040,1,0.2020,-2.4710,0.0783,-0.8706,-1.7447,1.6052,0.2510,0.0000,0.0628
4238.0206,1,0.2020,-2.4710,0.0783,-0.8706,-1.7436,1.6052,0.2500,0.0000,0.0625
4238.0373,1,0.2020,-2.4710,0.0783,-0.8707,-1.7427,1.6051,0.2490,0.0000,0.0623
4238.0540,1,0.2020,-2.4710,0.0783,-0.8707,-1.7417,1.6051,0.2480,0.0000,0.0620
4238.0707,1,0.2020,-2.4710,0.0783,-0.8708,-1.7407,1.6050,0.2471,0.0000,0.0618
4238.0873,1,0.2020,-2.4710,0.0783,-0.8709,-1.7396,1.6049,0.2460,0.0000,0.0615
4238.1040,1,0.2020,-2.4710,0.0783,-0.8708,-1.7383,1.6049,0.2446,0.0000,0.0612
4238.1207,1,0.2020,-2.4710,0.0783,-0.8709,-1.7373,1.6049,0.2436,0.0000,0.0609
4238.1373,1,0.2020,-2.4710,0.0783,-0.8709,-1.7363,1.6048,0.2426,0.0000,0.0607
4238.1540,1,0.2020,-2.4710,0.0783,-0.8710,-1.7353,1.6048,0.2417,0.0000,0.0604
4238.1706,1,0.2020,-2.4710,0.0783,-0.8710,-1.7342,1.6048,0.2406,0.0000,0.0601
4238.1873,1,0.2020,-2.4710,0.0784,-0.8710,-1.7331,1.6047,0.2394,0.0000,0.0599
4238.2040,1,0.2020,-2.4710,0.0784,-0.8710,-1.7321,1.6047,0.2384,0.0000,0.0596
4238.2207,1,0.2020,-2.4710,0.0784,-0.8711,-1.7311,1.6047,0.2374,0.0000,0.0594
4238.2373,1,0.2020,-2.4710,0.0784,-0.8711,-1.7302,1.6047,0.2365,0.0000,0.0591
4238.2540,1,0.2020,-2.4710,0.0784,-0.8712,-1.7292,1.6046,0.2355,0.0000,0.0589
4238.2706,1,0.2020,-2.4710,0.0785,-0.8712,-1.7281,1.6046,0.2343,0.0000,0.0586
4238.2873,1,0.2020,-2.4710,0.0785,-0.8712,-1.7271,1.6045,0.2333,0.0000,0.0583
4238.3040,1,0.2020,-2.4710,0.0785,-0.8713,-1.7260,1.6045,0.2322,0.0000,0.0581
4238.3207,1,0.2020,-2.4710,0.0785,-0.8713,-1.7250,1.6045,0.2313,0.0000,0.0578
4238.3373,1,0.2020,-2.4710,0.0785,-0.8713,-1.7237,1.6045,0.2299,0.0000,0.0575
4238.3540,1,0.2020,-2.4710,0.0785,-0.8713,-1.7227,1.6045,0.2289,0.0000,0.0572
4238.3707,1,0.2020,-2.4710,0.0786,-0.8713,-1.7217,1.6044,0.2279,0.0000,0.0570
4238.3873,1,0.2020,-2.4710,0.0786,-0.8714,-1.7207,1.6043,0.2269,0.0000,0.0567
4238.4040,1,0.2020,-2.4710,0.0786,-0.8714,-1.7197,1.6043,0.2259,0.0000,0.0565
4238.4206,1,0.2020,-2.4710,0.0787,-0.8714,-1.7187,1.6043,0.2249,0.0000,0.0562
4238.4373,1,0.2020,-2.4710,0.0787,-0.8714,-1.7176,1.6043,0.2238,0.0000,0.0559
4238.4540,1,0.2020,-2.4710,0.0787,-0.8714,-1.7167,1.6043,0.2228,0.0000,0.0557
4238.4707,1,0.2020,-2.4710,0.0788,-0.8714,-1.7157,1.6043,0.2218,0.0000,0.0554
4238.4873,1,0.2020,-2.4710,0.0788,-0.8714,-1.7146,1.6043,0.2206,0.0000,0.0552
4238.5040,1,0.2020,-2.4710,0.0788,-0.8715,-1.7135,1.6043,0.2196,0.0000,0.0549
4238.5207,1,0.2020,-2.4710,0.0789,-0.8715,-1.7125,1.6043,0.2185,0.0000,0.0546
4238.5374,1,0.2020,-2.4710,0.0789,-0.8715,-1.7113,1.6043,0.2173,0.0000,0.0543
4238.5540,1,0.2020,-2.4710,0.0789,-0.8715,-1.7103,1.6042,0.2163,0.0000,0.0541
4238.5706,1,0.2020,-2.4710,0.0789,-0.8715,-1.7093,1.6042,0.2153,0.0000,0.0538
4238.5873,1,0.2020,-2.4710,0.0789,-0.8716,-1.7082,1.6042,0.2142,0.0000,0.0536
4238.6040,1,0.2020,-2.4710,0.0789,-0.8716,-1.7071,1.6042,0.2131,0.0000,0.0533
4238.6206,1,0.2020,-2.4710,0.0789,-0.8716,-1.7062,1.6041,0.2122,0.0000,0.0531
4238.6373,1,0.2020,-2.4710,0.0789,-0.8716,-1.7055,1.6041,0.2115,0.0000,0.0529
4238.6540,1,0.2020,-2.4710,0.0790,-0.8716,-1.7050,1.6041,0.2109,0.0000,0.0527
4238.6707,1,0.2020,-2.4710,0.0790,-0.8716,-1.7045,1.6041,0.2105,0.0000,0.0526
4238.6873,1,0.2020,-2.4710,0.0790,-0.8716,-1.7039,1.6041,0.2098,0.0000,0.0524
4238.7040,1,0.2020,-2.4710,0.0790,-0.8716,-1.7032,1.6041,0.2092,0.0000,0.0523
4238.7207,1,0.2020,-2.4710,0.0790,-0.8716,-1.7025,1.6041,0.2084,0.0000,0.0521
4238.7373,1,0.2020,-2.4710,0.0790,-0.8716,-1.7018,1.6041,0.2077,0.0000,0.0519
4238.7540,1,0.2020,-2.4710,0.0790,-0.8717,-1.7011,1.6041,0.2070,0.0000,0.0518
4238.7706,1,0.2020,-2.4710,0.0791,-0.8717,-1.7004,1.6040,0.2064,0.0000,0.0516
4238.7873,1,0.2020,-2.4710,0.0791,-0.8717,-1.6998,1.6040,0.2057,0.0000,0.0514
4238.8040,1,0.2020,-2.4710,0.0791,-0.8717,-1.6991,1.6040,0.2050,0.0000,0.0513
4238.8206,1,0.2020,-2.4710,0.0791,-0.8717,-1.6982,1.6040,0.2041,0.0000,0.0510
4238.8373,1,0.2020,-2.4710,0.0791,-0.8718,-1.6975,1.6040,0.2034,0.0000,0.0509
4238.8540,1,0.2020,-2.4710,0.0791,-0.8718,-1.6969,1.6039,0.2028,0.0000,0.0507
4238.8706,1,0.2020,-2.4710,0.0791,-0.8718,-1.6963,1.6039,0.2022,0.0000,0.0505
4238.8873,1,0.2020,-2.4710,0.0791,-0.8718,-1.6956,1.6039,0.2015,0.0000,0.0504
4238.9040,1,0.2020,-2.4710,0.0791,-0.8718,-1.6949,1.6039,0.2009,0.0000,0.0502
4238.9207,1,0.2020,-2.4710,0.0791,-0.8718,-1.6942,1.6039,0.2001,0.0000,0.0500
4238.9373,1,0.2020,-2.4710,0.0791,-0.8719,-1.6935,1.6039,0.1994,0.0000,0.0498
4238.9540,1,0.2020,-2.4710,0.0791,-0.8718,-1.6927,1.6039,0.1986,0.0000,0.0496
4238.9707,1,0.2020,-2.4710,0.0791,-0.8719,-1.6919,1.6039,0.1979,0.0000,0.0495
4238.9873,1,0.2020,-2.4710,0.0791,-0.8719,-1.6913,1.6038,0.1972,0.0000,0.0493
4239.0040,1,0.2020,-2.4710,0.0791,-0.8719,-1.6906,1.6038,0.1966,0.0000,0.0491
4239.0207,1,0.2020,-2.4710,0.0791,-0.8719,-1.6900,1.6038,0.1959,0.0000,0.0490
4239.0373,1,0.2020,-2.4710,0.0791,-0.8719,-1.6894,1.6038,0.1953,0.0000,0.0488
4239.0540,1,0.2020,-2.4710,0.0792,-0.8719,-1.6887,1.6038,0.1946,0.0000,0.0486
4239.0707,1,0.2020,-2.4710,0.0792,-0.8719,-1.6881,1.6038,0.1939,0.0000,0.0485
4239.0873,1,0.2020,-2.4710,0.0792,-0.8720,-1.6872,1.6038,0.1931,0.0000,0.0483
4239.1040,1,0.2020,-2.4710,0.0792,-0.8720,-1.6866,1.6037,0.1924,0.0000,0.0481
4239.1207,1,0.2020,-2.4710,0.0792,-0.8720,-1.6860,1.6037,0.1918,0.0000,0.0480
4239.1374,1,0.2020,-2.4710,0.0793,-0.8720,-1.6854,1.6037,0.1912,0.0000,0.0478
4239.1540,1,0.2020,-2.4710,0.0793,-0.8720,-1.6847,1.6037,0.1904,0.0000,0.0476
4239.1708,1,0.2020,-2.4710,0.0793,-0.8719,-1.6839,1.6038,0.1897,0.0000,0.0474
4239.1874,1,0.2020,-2.4710,0.0794,-0.8719,-1.6833,1.6038,0.1890,0.0000,0.0473
4239.2040,1,0.2020,-2.4710,0.0794,-0.8719,-1.6826,1.6038,0.1884,0.0000,0.0471
4239.2206,1,0.2020,-2.4710,0.0794,-0.8720,-1.6820,1.6037,0.1877,0.0000,0.0469
4239.2373,1,0.2020,-2.4710,0.0794,-0.8720,-1.6813,1.6037,0.1871,0.0000,0.0468
4239.2540,1,0.2020,-2.4710,0.0794,-0.8720,-1.6807,1.6037,0.1864,0.0000,0.0466
4239.2707,1,0.2020,-2.4710,0.0793,-0.8720,-1.6800,1.6037,0.1857,0.0000,0.0464
4239.2873,1,0.2020,-2.4710,0.0794,-0.8720,-1.6792,1.6037,0.1850,0.0000,0.0462
4239.3040,1,0.2020,-2.4710,0.0793,-0.8721,-1.6785,1.6036,0.1843,0.0000,0.0461
4239.3207,1,0.2020,-2.4710,0.0793,-0.8721,-1.6778,1.6036,0.1836,0.0000,0.0459
4239.3374,1,0.2020,-2.4710,0.0793,-0.8721,-1.6774,1.6036,0.1832,0.0000,0.0458
4239.3540,1,0.2020,-2.4710,0.0793,-0.8721,-1.6765,1.6036,0.1823,0.0000,0.0456
4239.3707,1,0.2020,-2.4710,0.0793,-0.8721,-1.6757,1.6036,0.1815,0.0000,0.0454
4239.3874,1,0.2020,-2.4710,0.0793,-0.8721,-1.6751,1.6036,0.1808,0.0000,0.0452
4239.4040,1,0.2020,-2.4710,0.0794,-0.8721,-1.6743,1.6036,0.1801,0.0000,0.0450
4239.4206,1,0.2020,-2.4710,0.0794,-0.8721,-1.6737,1.6036,0.1794,0.0000,0.0448
4239.4373,1,0.2020,-2.4710,0.0794,-0.8721,-1.6730,1.6036,0.1787,0.0000,0.0447
4239.4540,1,0.2020,-2.4710,0.0793,-0.8722,-1.6730,1.6035,0.1788,0.0000,0.0447
4239.4706,1,0.2020,-2.4710,0.0793,-0.8723,-1.6726,1.6034,0.1784,0.0000,0.0446
4239.4873,1,0.2020,-2.4710,0.0793,-0.8723,-1.6719,1.6034,0.1777,0.0000,0.0444
4239.5040,1,0.2020,-2.4710,0.0793,-0.8722,-1.6712,1.6035,0.1770,0.0000,0.0442
4239.5207,1,0.2020,-2.4710,0.0794,-0.8722,-1.6705,1.6035,0.1763,0.0000,0.0441
4239.5374,1,0.2020,-2.4710,0.0795,-0.8720,-1.6691,1.6037,0.1748,0.0000,0.0437
4239.5544,1,0.2020,-2.4710,0.0795,-0.8720,-1.6683,1.6037,0.1740,0.0000,0.0435
4239.5707,1,0.2020,-2.4710,0.0795,-0.8720,-1.6677,1.6037,0.1734,0.0000,0.0433
4239.5873,1,0.2020,-2.4710,0.0795,-0.8720,-1.6670,1.6037,0.1727,0.0000,0.0432
4239.6040,1,0.2020,-2.4710,0.0795,-0.8720,-1.6664,1.6037,0.1720,0.0000,0.0430
4239.6207,1,0.2020,-2.4710,0.0796,-0.8719,-1.6656,1.6037,0.1713,0.0000,0.0428
4239.6374,1,0.2020,-2.4710,0.0797,-0.8719,-1.6653,1.6038,0.1709,0.0000,0.0427
4239.6540,1,0.2020,-2.4710,0.0797,-0.8719,-1.6646,1.6038,0.1701,0.0000,0.0425
4239.6706,1,0.2020,-2.4710,0.0797,-0.8719,-1.6639,1.6038,0.1694,0.0000,0.0424
4239.6873,1,0.2020,-2.4710,0.0797,-0.8719,-1.6632,1.6038,0.1687,0.0000,0.0422
4239.7040,1,0.2020,-2.4710,0.0797,-0.8719,-1.6625,1.6038,0.1680,0.0000,0.0420
4239.7207,1,0.2020,-2.4710,0.0796,-0.8720,-1.6615,1.6037,0.1670,0.0000,0.0418
4239.7374,1,0.2020,-2.4710,0.0797,-0.8719,-1.6607,1.6037,0.1663,0.0000,0.0416
4239.7540,1,0.2020,-2.4710,0.0797,-0.8719,-1.6600,1.6038,0.1656,0.0000,0.0414
4239.7707,1,0.2020,-2.4710,0.0796,-0.8719,-1.6594,1.6037,0.1649,0.0000,0.0412
4239.7873,1,0.2020,-2.4710,0.0798,-0.8718,-1.6593,1.6039,0.1648,0.0000,0.0412
4239.8040,1,0.2020,-2.4710,0.0798,-0.8718,-1.6585,1.6039,0.1640,0.0000,0.0410
4239.8207,1,0.2020,-2.4710,0.0799,-0.8717,-1.6577,1.6040,0.1631,0.0000,0.0408
4239.8373,1,0.2020,-2.4710,0.0799,-0.8717,-1.6570,1.6040,0.1624,0.0000,0.0406
4239.8540,1,0.2020,-2.4710,0.0799,-0.8717,-1.6563,1.6040,0.1617,0.0000,0.0404
4239.8707,1,0.2020,-2.4710,0.0800,-0.8716,-1.6553,1.6040,0.1607,0.0000,0.0402
4239.8873,1,0.2020,-2.4710,0.0800,-0.8717,-1.6548,1.6040,0.1602,0.0000,0.0401
4239.9040,1,0.2020,-2.4710,0.0798,-0.8719,-1.6553,1.6037,0.1608,0.0000,0.0402
4239.9207,1,0.2020,-2.4710,0.0798,-0.8720,-1.6548,1.6037,0.1602,0.0000,0.0401
4239.9373,1,0.2020,-2.4710,0.0798,-0.8720,-1.6541,1.6037,0.1596,0.0000,0.0399
4239.9540,1,0.2020,-2.4710,0.0798,-0.8720,-1.6534,1.6037,0.1589,0.0000,0.0397
4239.9706,1,0.2020,-2.4710,0.0797,-0.8720,-1.6526,1.6037,0.1581,0.0000,0.0395
4239.9873,1,0.2020,-2.4710,0.0797,-0.8720,-1.6518,1.6036,0.1574,0.0000,0.0393
4240.0041,1,0.2020,-2.4710,0.0796,-0.8721,-1.6507,1.6036,0.1563,0.0000,0.0391
4240.0206,1,0.2020,-2.4710,0.0796,-0.8721,-1.6504,1.6036,0.1559,0.0000,0.0390
4240.0373,1,0.2020,-2.4710,0.0796,-0.8721,-1.6498,1.6036,0.1554,0.0000,0.0388
4240.0540,1,0.2020,-2.4710,0.0796,-0.8721,-1.6491,1.6036,0.1547,0.0000,0.0387
4240.0707,1,0.2020,-2.4710,0.0796,-0.8721,-1.6485,1.6036,0.1541,0.0000,0.0385
4240.0873,1,0.2020,-2.4710,0.0797,-0.8720,-1.6477,1.6037,0.1533,0.0000,0.0383
4240.1040,1,0.2020,-2.4710,0.0796,-0.8720,-1.6470,1.6036,0.1526,0.0000,0.0382
4240.1207,1,0.2020,-2.4710,0.0797,-0.8721,-1.6465,1.6036,0.1520,0.0000,0.0380
4240.1374,1,0.2020,-2.4710,0.0797,-0.8720,-1.6458,1.6037,0.1513,0.0000,0.0378
4240.1540,1,0.2020,-2.4710,0.0797,-0.8720,-1.6450,1.6037,0.1506,0.0000,0.0376
4240.1706,1,0.2020,-2.4710,0.0797,-0.8720,-1.6444,1.6037,0.1499,0.0000,0.0375
4240.1873,1,0.2020,-2.4710,0.0797,-0.8720,-1.6438,1.6037,0.1493,0.0000,0.0373
4240.2040,1,0.2020,-2.4710,0.0798,-0.8720,-1.6432,1.6037,0.1487,0.0000,0.0372
4240.2206,1,0.2020,-2.4710,0.0796,-0.8721,-1.6420,1.6036,0.1476,0.0000,0.0369
4240.2373,1,0.2020,-2.4710,0.0796,-0.8721,-1.6412,1.6035,0.1468,0.0000,0.0367
4240.2540,1,0.2020,-2.4710,0.0797,-0.8721,-1.6406,1.6036,0.1461,0.0000,0.0365
4240.2707,1,0.2020,-2.4710,0.0796,-0.8721,-1.6399,1.6036,0.1455,0.0000,0.0364
4240.2873,1,0.2020,-2.4710,0.0796,-0.8721,-1.6392,1.6036,0.1448,0.0000,0.0362
4240.3040,1,0.2020,-2.4710,0.0797,-0.8721,-1.6386,1.6036,0.1442,0.0000,0.0360
4240.3207,1,0.2020,-2.4710,0.0797,-0.8721,-1.6383,1.6036,0.1439,0.0000,0.0360
4240.3375,1,0.2020,-2.4710,0.0796,-0.8722,-1.6380,1.6035,0.1436,0.0000,0.0359
4240.3540,1,0.2020,-2.4710,0.0796,-0.8722,-1.6380,1.6034,0.1436,0.0000,0.0359
4240.3706,1,0.2020,-2.4710,0.0796,-0.8722,-1.6377,1.6034,0.1433,0.0000,0.0358
4240.3873,1,0.2020,-2.4710,0.0796,-0.8722,-1.6373,1.6035,0.1430,0.0000,0.0357
4240.4040,1,0.2020,-2.4710,0.0795,-0.8722,-1.6369,1.6035,0.1425,0.0000,0.0356
4240.4207,1,0.2020,-2.4710,0.0795,-0.8722,-1.6363,1.6034,0.1420,0.0000,0.0355
4240.4373,1,0.2020,-2.4710,0.0796,-0.8723,-1.6360,1.6034,0.1416,0.0000,0.0354
4240.4540,1,0.2020,-2.4710,0.0796,-0.8723,-1.6358,1.6034,0.1414,0.0000,0.0354
4240.4706,1,0.2020,-2.4710,0.0796,-0.8723,-1.6355,1.6034,0.1411,0.0000,0.0353
4240.4873,1,0.2020,-2.4710,0.0796,-0.8723,-1.6351,1.6034,0.1408,0.0000,0.0352
4240.5040,1,0.2020,-2.4710,0.0796,-0.8723,-1.6347,1.6034,0.1403,0.0000,0.0351
4240.5207,1,0.2020,-2.4710,0.0796,-0.8722,-1.6343,1.6034,0.1400,0.0000,0.0350
4240.5374,1,0.2020,-2.4710,0.0795,-0.8722,-1.6339,1.6034,0.1396,0.0000,0.0349
4240.5540,1,0.2020,-2.4710,0.0795,-0.8722,-1.6336,1.6035,0.1392,0.0000,0.0348
